Date,sector,ticker,return_1d,return_3d,return_5d,volatility_3d,volume_change,volume_ma_ratio,sector_return_mean,relative_return_to_sector,relative_return_to_market,relative_volatility_to_sector_3d,VIX_Close,VIX_return_1d,VIX_change_3d,SPY_return_1d,SPY_return_3d,QQQ_return_3d,Oil_return_1d,Gold_return_1d,Dollar_return_1d,Treasury10Y_return_1d,sector_Airline_Travel_Logistics,sector_Consumer_Discretionary,sector_Defense,sector_Energy,sector_Gold_SafeAsset,sector_Technology,ticker_AAL,ticker_AAPL,ticker_ABNB,ticker_ADBE,ticker_AEM,ticker_AGI,ticker_ALGT,ticker_ALK,ticker_AMD,ticker_AMZN,ticker_ASTS,ticker_AU,ticker_AVAV,ticker_AVGO,ticker_BA,ticker_BAR,ticker_BBY,ticker_BKNG,ticker_BKR,ticker_BKSY,ticker_BTG,ticker_CCL,ticker_CDE,ticker_CHRW,ticker_CMG,ticker_COP,ticker_CPA,ticker_CRM,ticker_CSCO,ticker_CTRA,ticker_CVX,ticker_CW,ticker_DAL,ticker_DIS,ticker_DRI,ticker_DVN,ticker_EBAY,ticker_EGO,ticker_EOG,ticker_EQT,ticker_ETSY,ticker_EXPE,ticker_F,ticker_FANG,ticker_FDX,ticker_FNV,ticker_GD,ticker_GDX,ticker_GFI,ticker_GLD,ticker_GM,ticker_GOLD,ticker_GOOGL,ticker_HAL,ticker_HD,ticker_HEI,ticker_HII,ticker_HLT,ticker_IAU,ticker_INTC,ticker_JBLU,ticker_KGC,ticker_KMI,ticker_KMX,ticker_KTOS,ticker_LDOS,ticker_LHX,ticker_LMT,ticker_LOW,ticker_LULU,ticker_LUV,ticker_MAR,ticker_MCD,ticker_META,ticker_MPC,ticker_MRCY,ticker_MSFT,ticker_MU,ticker_NEM,ticker_NFLX,ticker_NKE,ticker_NOC,ticker_NVDA,ticker_OKE,ticker_OR,ticker_ORCL,ticker_OXY,ticker_PAAS,ticker_PANW,ticker_PL,ticker_PSX,ticker_QCOM,ticker_RCAT,ticker_RCL,ticker_RKLB,ticker_ROST,ticker_RTX,ticker_SBUX,ticker_SGOL,ticker_SKYW,ticker_SLB,ticker_SNOW,ticker_SSRM,ticker_TDG,ticker_TGT,ticker_TJX,ticker_TRGP,ticker_TSLA,ticker_TXN,ticker_TXT,ticker_UAL,ticker_ULCC,ticker_ULTA,ticker_UPS,ticker_VLO,ticker_WMB,ticker_WPM,ticker_XOM,ticker_YUM,emo_fear,emo_nervousness,emo_optimism,emo_caring,emo_desire,emo_disgust,emo_Panic_Index,emo_Euphoria_Index,emo_Anger_Index,emo_fear_d1,emo_Panic_Index_d1,emo_Euphoria_Index_d1
2022-02-24,Defense,ASTS,0.0759493680436571,0.0194902718071856,-0.0101891842780609,0.0658372489234432,-0.0037819509650495,1.071178169784334,0.0517633499638608,0.0241860180797962,0.0609003325194965,0.0229861936386877,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Gold_SafeAsset,AU,-0.0289347173100333,0.006818268949746,0.033115571034668,0.0334894328164847,0.3706518494707598,1.4218072690896966,-0.0177237070670182,-0.0112110102430151,-0.0439837528341939,0.0082610474877852,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Defense,AVAV,0.0962585545909107,0.049613198929729,0.0296980567387277,0.0680415890897286,1.8801399825021876,1.983371490541029,0.0517633499638608,0.0444952046270498,0.0812095190667501,0.0251905338049731,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Technology,AVGO,0.0262037531648509,1.7361130875581665e-05,-0.0288172173187307,0.0240523427166789,0.5754817987152034,1.48301810730003,0.0486700548687067,-0.0224663017038558,0.0111547176406903,-0.0171466671423528,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Defense,BA,0.0102331459401965,-0.0507104538363777,-0.0936372387786946,0.0300714183609319,0.6662708324802424,1.4173063794808922,0.0517633499638608,-0.0415302040236643,-0.004815889583964,-0.0127796369238235,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Gold_SafeAsset,BAR,-0.0058047813151907,0.001594932881302,0.01453960485734,0.0057218553555973,4.835085611294683,2.864030431705591,-0.0177237070670182,0.0119189257518274,-0.0208538168393513,-0.0195065299731021,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Consumer_Discretionary,BBY,0.0332847011875798,-0.0627365827725312,-0.080798860363255,0.0532859725039753,-0.1895514070771803,0.9591313179276142,0.0238475667407142,0.0094371344468655,0.0182356656634192,0.0199772348914555,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Airline_Travel_Logistics,BKNG,-0.0707862501261861,-0.12284387452357,-0.1510250453431237,0.0261436374317404,1.9306949806949807,2.36559977561006,0.0120981026910858,-0.0828843528172719,-0.0858352856503467,-0.0011445401838491,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Energy,BKR,-0.0113594902294189,-0.0133972597695573,-0.0333217150509059,0.0176910972196662,0.645423409182301,1.3221415789978006,-0.0083712172009678,-0.0029882730284511,-0.0264085257535795,-8.198650584600314e-05,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Defense,BKSY,0.0746887227917172,0.0038759654104532,-0.119047665387478,0.0765332889610589,0.5523012552301256,1.3277421940824723,0.0517633499638608,0.0229253728278563,0.0596396872675566,0.0336822336763034,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
2022-02-24,Gold_SafeAsset,BTG,-0.0359712352293845,-0.0218980198337541,-0.0122849936604528,0.0351772790971105,0.2363944012970187,1.377254717635851,-0.0177237070670182,-0.0182475281623662,-0.051020270753545,0.009948893768411,30.31999969482422,-0.0225661106579467,2.5699996948242188,0.0150490355241605,-0.0136562841190119,-0.0029868100829775,0.0077090021306802,0.0083281085379784,0.0098762545392476,-0.004046543358716,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023210214,0.0095166145,0.048726406,0.051601365,0.013218896,0.0046384437,0.014464453,0.026331136,0.02553121,0.0,0.0,0.0
